"id","name","type","abbrev","ibge","bacen","id_place_parent"
3739,Platina,CITY,"","3539707",,21
3740,Poá,CITY,"","3539806",,21
3741,Poloni,CITY,"","3539905",,21
3742,Pompéia,CITY,"","3540002",,21
3743,Pongaí,CITY,"","3540101",,21
3744,Pontal,CITY,"","3540200",,21
3745,Pontalinda,CITY,"","3540259",,21
3746,Pontes Gestal,CITY,"","3540309",,21
3747,Populina,CITY,"","3540408",,21
3748,Porangaba,CITY,"","3540507",,21
3749,Porto Feliz,CITY,"","3540606",,21
3750,Porto Ferreira,CITY,"","3540705",,21
3751,Potim,CITY,"","3540754",,21
3752,Potirendaba,CITY,"","3540804",,21
3753,Pracinha,CITY,"","3540853",,21
3754,Pradópolis,CITY,"","3540903",,21
3755,Praia Grande,CITY,"","3541000",,21
3756,Pratânia,CITY,"","3541059",,21
3757,Presidente Alves,CITY,"","3541109",,21
3758,Presidente Bernardes,CITY,"","3541208",,21
3759,Presidente Epitácio,CITY,"","3541307",,21
3760,Presidente Prudente,CITY,"","3541406",,21
3761,Presidente Venceslau,CITY,"","3541505",,21
3762,Promissão,CITY,"","3541604",,21
3763,Quadra,CITY,"","3541653",,21
3764,Quatá,CITY,"","3541703",,21
3765,Queiroz,CITY,"","3541802",,21
3766,Queluz,CITY,"","3541901",,21
3767,Quintana,CITY,"","3542008",,21
3768,Rafard,CITY,"","3542107",,21
3769,Rancharia,CITY,"","3542206",,21
3770,Redenção da Serra,CITY,"","3542305",,21
3771,Regente Feijó,CITY,"","3542404",,21
3772,Reginópolis,CITY,"","3542503",,21
3773,Registro,CITY,"","3542602",,21
3774,Restinga,CITY,"","3542701",,21
3775,Ribeira,CITY,"","3542800",,21
3776,Ribeirão Bonito,CITY,"","3542909",,21
3777,Ribeirão Branco,CITY,"","3543006",,21
3778,Ribeirão Corrente,CITY,"","3543105",,21
3779,Ribeirão do Sul,CITY,"","3543204",,21
3780,Ribeirão dos Índios,CITY,"","3543238",,21
3781,Ribeirão Grande,CITY,"","3543253",,21
3782,Ribeirão Pires,CITY,"","3543303",,21
3783,Ribeirão Preto,CITY,"","3543402",,21
3784,Riversul,CITY,"","3543501",,21
3785,Rifaina,CITY,"","3543600",,21
3786,Rincão,CITY,"","3543709",,21
3787,Rinópolis,CITY,"","3543808",,21
3788,Rio Claro,CITY,"","3543907",,21
3789,Rio das Pedras,CITY,"","3544004",,21
3790,Rio Grande da Serra,CITY,"","3544103",,21
3791,Riolândia,CITY,"","3544202",,21
3792,Rosana,CITY,"","3544251",,21
3793,Roseira,CITY,"","3544301",,21
3794,Rubiácea,CITY,"","3544400",,21
3795,Rubinéia,CITY,"","3544509",,21
3796,Sabino,CITY,"","3544608",,21
3797,Sagres,CITY,"","3544707",,21
3798,Sales,CITY,"","3544806",,21
3799,Sales Oliveira,CITY,"","3544905",,21
3800,Salesópolis,CITY,"","3545001",,21
3801,Salmourão,CITY,"","3545100",,21
3802,Saltinho,CITY,"","3545159",,21
3803,Salto,CITY,"","3545209",,21
3804,Salto de Pirapora,CITY,"","3545308",,21
3805,Salto Grande,CITY,"","3545407",,21
3806,Sandovalina,CITY,"","3545506",,21
3807,Santa Adélia,CITY,"","3545605",,21
3808,Santa Albertina,CITY,"","3545704",,21
3809,Santa Bárbara D'Oeste,CITY,"","3545803",,21
3810,Santa Branca,CITY,"","3546009",,21
3811,Santa Clara D'Oeste,CITY,"","3546108",,21
3812,Santa Cruz da Conceição,CITY,"","3546207",,21
3813,Santa Cruz da Esperança,CITY,"","3546256",,21
3814,Santa Cruz das Palmeiras,CITY,"","3546306",,21
3815,Santa Cruz do Rio Pardo,CITY,"","3546405",,21
3816,Santa Ernestina,CITY,"","3546504",,21
3817,Santa Fé do Sul,CITY,"","3546603",,21
3818,Santa Gertrudes,CITY,"","3546702",,21
3819,Santa Isabel,CITY,"","3546801",,21
3820,Santa Lúcia,CITY,"","3546900",,21
3821,Santa Maria da Serra,CITY,"","3547007",,21
3822,Santa Mercedes,CITY,"","3547106",,21
3823,Santana da Ponte Pensa,CITY,"","3547205",,21
3824,Santana de Parnaíba,CITY,"","3547304",,21
3825,Santa Rita D'Oeste,CITY,"","3547403",,21
3826,Santa Rita do Passa Quatro,CITY,"","3547502",,21
3827,Santa Rosa de Viterbo,CITY,"","3547601",,21
3828,Santa Salete,CITY,"","3547650",,21
3829,Santo Anastácio,CITY,"","3547700",,21
3830,Santo André,CITY,"","3547809",,21
3831,Santo Antônio da Alegria,CITY,"","3547908",,21
3832,Santo Antônio de Posse,CITY,"","3548005",,21
3833,Santo Antônio do Aracanguá,CITY,"","3548054",,21
3834,Santo Antônio do Jardim,CITY,"","3548104",,21
3835,Santo Antônio do Pinhal,CITY,"","3548203",,21
3836,Santo Expedito,CITY,"","3548302",,21
3837,Santópolis do Aguapeí,CITY,"","3548401",,21
3838,Santos,CITY,"","3548500",,21
3839,São Bento do Sapucaí,CITY,"","3548609",,21
3840,São Bernardo do Campo,CITY,"","3548708",,21
3841,São Caetano do Sul,CITY,"","3548807",,21
3842,São Carlos,CITY,"","3548906",,21
3843,São Francisco,CITY,"","3549003",,21
3844,São João da Boa Vista,CITY,"","3549102",,21
3845,São João das Duas Pontes,CITY,"","3549201",,21
3846,São João de Iracema,CITY,"","3549250",,21
3847,São João do Pau d'Alho,CITY,"","3549300",,21
3848,São Joaquim da Barra,CITY,"","3549409",,21
3849,São José da Bela Vista,CITY,"","3549508",,21
3850,São José do Barreiro,CITY,"","3549607",,21
3851,São José do Rio Pardo,CITY,"","3549706",,21
3852,São José do Rio Preto,CITY,"","3549805",,21
3853,São José dos Campos,CITY,"","3549904",,21
3854,São Lourenço da Serra,CITY,"","3549953",,21
3855,São Luiz do Paraitinga,CITY,"","3550001",,21
3856,São Manuel,CITY,"","3550100",,21
3857,São Miguel Arcanjo,CITY,"","3550209",,21
3858,São Paulo,CITY,"","3550308",,21
3859,São Pedro,CITY,"","3550407",,21
3860,São Pedro do Turvo,CITY,"","3550506",,21
3861,São Roque,CITY,"","3550605",,21
3862,São Sebastião,CITY,"","3550704",,21
3863,São Sebastião da Grama,CITY,"","3550803",,21
3864,São Simão,CITY,"","3550902",,21
3865,São Vicente,CITY,"","3551009",,21
3866,Sarapuí,CITY,"","3551108",,21
3867,Sarutaiá,CITY,"","3551207",,21
3868,Sebastianópolis do Sul,CITY,"","3551306",,21
3869,Serra Azul,CITY,"","3551405",,21
3870,Serrana,CITY,"","3551504",,21
3871,Serra Negra,CITY,"","3551603",,21
3872,Sertãozinho,CITY,"","3551702",,21
3873,Sete Barras,CITY,"","3551801",,21
3874,Severínia,CITY,"","3551900",,21
3875,Silveiras,CITY,"","3552007",,21
3876,Socorro,CITY,"","3552106",,21
3877,Sorocaba,CITY,"","3552205",,21
3878,Sud Mennucci,CITY,"","3552304",,21
3879,Sumaré,CITY,"","3552403",,21
3880,Suzano,CITY,"","3552502",,21
3881,Suzanápolis,CITY,"","3552551",,21
3882,Tabapuã,CITY,"","3552601",,21
3883,Tabatinga,CITY,"","3552700",,21
3884,Taboão da Serra,CITY,"","3552809",,21
3885,Taciba,CITY,"","3552908",,21
3886,Taguaí,CITY,"","3553005",,21
3887,Taiaçu,CITY,"","3553104",,21
3888,Taiúva,CITY,"","3553203",,21
3889,Tambaú,CITY,"","3553302",,21
3890,Tanabi,CITY,"","3553401",,21
3891,Tapiraí,CITY,"","3553500",,21
3892,Tapiratiba,CITY,"","3553609",,21
3893,Taquaral,CITY,"","3553658",,21
3894,Taquaritinga,CITY,"","3553708",,21
3895,Taquarituba,CITY,"","3553807",,21
3896,Taquarivaí,CITY,"","3553856",,21
3897,Tarabai,CITY,"","3553906",,21
3898,Tarumã,CITY,"","3553955",,21
3899,Tatuí,CITY,"","3554003",,21
3900,Taubaté,CITY,"","3554102",,21
3901,Tejupá,CITY,"","3554201",,21
3902,Teodoro Sampaio,CITY,"","3554300",,21
3903,Terra Roxa,CITY,"","3554409",,21
3904,Tietê,CITY,"","3554508",,21
3905,Timburi,CITY,"","3554607",,21
3906,Torre de Pedra,CITY,"","3554656",,21
3907,Torrinha,CITY,"","3554706",,21
3908,Trabiju,CITY,"","3554755",,21
3909,Tremembé,CITY,"","3554805",,21
3910,Três Fronteiras,CITY,"","3554904",,21
3911,Tuiuti,CITY,"","3554953",,21
3912,Tupã,CITY,"","3555000",,21
3913,Tupi Paulista,CITY,"","3555109",,21
3914,Turiúba,CITY,"","3555208",,21
3915,Turmalina,CITY,"","3555307",,21
3916,Ubarana,CITY,"","3555356",,21
3917,Ubatuba,CITY,"","3555406",,21
3918,Ubirajara,CITY,"","3555505",,21
3919,Uchoa,CITY,"","3555604",,21
3920,União Paulista,CITY,"","3555703",,21
3921,Urânia,CITY,"","3555802",,21
3922,Uru,CITY,"","3555901",,21
3923,Urupês,CITY,"","3556008",,21
3924,Valentim Gentil,CITY,"","3556107",,21
3925,Valinhos,CITY,"","3556206",,21
3926,Valparaíso,CITY,"","3556305",,21
3927,Vargem,CITY,"","3556354",,21
3928,Vargem Grande do Sul,CITY,"","3556404",,21
3929,Vargem Grande Paulista,CITY,"","3556453",,21
3930,Várzea Paulista,CITY,"","3556503",,21
3931,Vera Cruz,CITY,"","3556602",,21
3932,Vinhedo,CITY,"","3556701",,21
3933,Viradouro,CITY,"","3556800",,21
3934,Vista Alegre do Alto,CITY,"","3556909",,21
3935,Vitória Brasil,CITY,"","3556958",,21
3936,Votorantim,CITY,"","3557006",,21
3937,Votuporanga,CITY,"","3557105",,21
3938,Zacarias,CITY,"","3557154",,21
3939,Chavantes,CITY,"","3557204",,21
3940,Estiva Gerbi,CITY,"","3557303",,21
3941,Abatiá,CITY,"","4100103",,22
3942,Adrianópolis,CITY,"","4100202",,22
3943,Agudos do Sul,CITY,"","4100301",,22
3944,Almirante Tamandaré,CITY,"","4100400",,22
3945,Altamira do Paraná,CITY,"","4100459",,22
3946,Altônia,CITY,"","4100509",,22
3947,Alto Paraná,CITY,"","4100608",,22
3948,Alto Piquiri,CITY,"","4100707",,22
3949,Alvorada do Sul,CITY,"","4100806",,22
3950,Amaporã,CITY,"","4100905",,22
3951,Ampére,CITY,"","4101002",,22
3952,Anahy,CITY,"","4101051",,22
3953,Andirá,CITY,"","4101101",,22
3954,Ângulo,CITY,"","4101150",,22
3955,Antonina,CITY,"","4101200",,22
3956,Antônio Olinto,CITY,"","4101309",,22
3957,Apucarana,CITY,"","4101408",,22
3958,Arapongas,CITY,"","4101507",,22
3959,Arapoti,CITY,"","4101606",,22
3960,Arapuã,CITY,"","4101655",,22
3961,Araruna,CITY,"","4101705",,22
3962,Araucária,CITY,"","4101804",,22
3963,Ariranha do Ivaí,CITY,"","4101853",,22
3964,Assaí,CITY,"","4101903",,22
3965,Assis Chateaubriand,CITY,"","4102000",,22
3966,Astorga,CITY,"","4102109",,22
3967,Atalaia,CITY,"","4102208",,22
3968,Balsa Nova,CITY,"","4102307",,22
3969,Bandeirantes,CITY,"","4102406",,22
3970,Barbosa Ferraz,CITY,"","4102505",,22
3971,Barracão,CITY,"","4102604",,22
3972,Barra do Jacaré,CITY,"","4102703",,22
3973,Bela Vista da Caroba,CITY,"","4102752",,22
3974,Bela Vista do Paraíso,CITY,"","4102802",,22
3975,Bituruna,CITY,"","4102901",,22
3976,Boa Esperança,CITY,"","4103008",,22
3977,Boa Esperança do Iguaçu,CITY,"","4103024",,22
3978,Boa Ventura de São Roque,CITY,"","4103040",,22
3979,Boa Vista da Aparecida,CITY,"","4103057",,22
3980,Bocaiúva do Sul,CITY,"","4103107",,22
3981,Bom Jesus do Sul,CITY,"","4103156",,22
3982,Bom Sucesso,CITY,"","4103206",,22
3983,Bom Sucesso do Sul,CITY,"","4103222",,22
3984,Borrazópolis,CITY,"","4103305",,22
3985,Braganey,CITY,"","4103354",,22
3986,Brasilândia do Sul,CITY,"","4103370",,22
3987,Cafeara,CITY,"","4103404",,22
3988,Cafelândia,CITY,"","4103453",,22
3989,Cafezal do Sul,CITY,"","4103479",,22
3990,Califórnia,CITY,"","4103503",,22
3991,Cambará,CITY,"","4103602",,22
3992,Cambé,CITY,"","4103701",,22
3993,Cambira,CITY,"","4103800",,22
3994,Campina da Lagoa,CITY,"","4103909",,22
3995,Campina do Simão,CITY,"","4103958",,22
3996,Campina Grande do Sul,CITY,"","4104006",,22
3997,Campo Bonito,CITY,"","4104055",,22
3998,Campo do Tenente,CITY,"","4104105",,22
3999,Campo Largo,CITY,"","4104204",,22
4000,Campo Magro,CITY,"","4104253",,22
4001,Campo Mourão,CITY,"","4104303",,22
4002,Cândido de Abreu,CITY,"","4104402",,22
4003,Candói,CITY,"","4104428",,22
4004,Cantagalo,CITY,"","4104451",,22
4005,Capanema,CITY,"","4104501",,22
4006,Capitão Leônidas Marques,CITY,"","4104600",,22
4007,Carambeí,CITY,"","4104659",,22
4008,Carlópolis,CITY,"","4104709",,22
4009,Cascavel,CITY,"","4104808",,22
4010,Castro,CITY,"","4104907",,22
4011,Catanduvas,CITY,"","4105003",,22
4012,Centenário do Sul,CITY,"","4105102",,22
4013,Cerro Azul,CITY,"","4105201",,22
4014,Céu Azul,CITY,"","4105300",,22
4015,Chopinzinho,CITY,"","4105409",,22
4016,Cianorte,CITY,"","4105508",,22
4017,Cidade Gaúcha,CITY,"","4105607",,22
4018,Clevelândia,CITY,"","4105706",,22
4019,Colombo,CITY,"","4105805",,22
4020,Colorado,CITY,"","4105904",,22
4021,Congonhinhas,CITY,"","4106001",,22
4022,Conselheiro Mairinck,CITY,"","4106100",,22
4023,Contenda,CITY,"","4106209",,22
4024,Corbélia,CITY,"","4106308",,22
4025,Cornélio Procópio,CITY,"","4106407",,22
4026,Coronel Domingos Soares,CITY,"","4106456",,22
4027,Coronel Vivida,CITY,"","4106506",,22
4028,Corumbataí do Sul,CITY,"","4106555",,22
4029,Cruzeiro do Iguaçu,CITY,"","4106571",,22
4030,Cruzeiro do Oeste,CITY,"","4106605",,22
4031,Cruzeiro do Sul,CITY,"","4106704",,22
4032,Cruz Machado,CITY,"","4106803",,22
4033,Cruzmaltina,CITY,"","4106852",,22
4034,Curitiba,CITY,"","4106902",,22
4035,Curiúva,CITY,"","4107009",,22
4036,Diamante do Norte,CITY,"","4107108",,22
4037,Diamante do Sul,CITY,"","4107124",,22
4038,Diamante d'Oeste,CITY,"","4107157",,22
4039,Dois Vizinhos,CITY,"","4107207",,22
4040,Douradina,CITY,"","4107256",,22
4041,Doutor Camargo,CITY,"","4107306",,22
4042,Enéas Marques,CITY,"","4107405",,22
4043,Engenheiro Beltrão,CITY,"","4107504",,22
4044,Esperança Nova,CITY,"","4107520",,22
4045,Entre Rios do Oeste,CITY,"","4107538",,22
4046,Espigão Alto do Iguaçu,CITY,"","4107546",,22
4047,Farol,CITY,"","4107553",,22
4048,Faxinal,CITY,"","4107603",,22
4049,Fazenda Rio Grande,CITY,"","4107652",,22
4050,Fênix,CITY,"","4107702",,22
4051,Fernandes Pinheiro,CITY,"","4107736",,22
4052,Figueira,CITY,"","4107751",,22
4053,Floraí,CITY,"","4107801",,22
4054,Flor da Serra do Sul,CITY,"","4107850",,22
4055,Floresta,CITY,"","4107900",,22
4056,Florestópolis,CITY,"","4108007",,22
4057,Flórida,CITY,"","4108106",,22
4058,Formosa do Oeste,CITY,"","4108205",,22
4059,Foz do Iguaçu,CITY,"","4108304",,22
4060,Francisco Alves,CITY,"","4108320",,22
4061,Francisco Beltrão,CITY,"","4108403",,22
4062,Foz do Jordão,CITY,"","4108452",,22
4063,General Carneiro,CITY,"","4108502",,22
4064,Godoy Moreira,CITY,"","4108551",,22
4065,Goioerê,CITY,"","4108601",,22
4066,Goioxim,CITY,"","4108650",,22
4067,Grandes Rios,CITY,"","4108700",,22
4068,Guaíra,CITY,"","4108809",,22
4069,Guairaçá,CITY,"","4108908",,22
4070,Guamiranga,CITY,"","4108957",,22
4071,Guapirama,CITY,"","4109005",,22
4072,Guaporema,CITY,"","4109104",,22
4073,Guaraci,CITY,"","4109203",,22
4074,Guaraniaçu,CITY,"","4109302",,22
4075,Guarapuava,CITY,"","4109401",,22
4076,Guaraqueçaba,CITY,"","4109500",,22
4077,Guaratuba,CITY,"","4109609",,22
4078,Honório Serpa,CITY,"","4109658",,22
