"id","location","number","id_city"
25160,ALGUMA RUA,,2323
25013,ALGUMA RUA,"4187",3858
25014,ALGUMA RUA,KM - 155,3678
25015,ALGUMA RUA,"4187",3858
25016,ALGUMA RUA,KM - 155,3678
25017,ALGUMA RUA,"707",3858
25018,ALGUMA RUA,KM - 155,3678
25436,ALGUMA RUA,,626
25019,ALGUMA RUA,"707",3858
25020,ALGUMA RUA,KM - 155,3678
25021,ALGUMA RUA,"707",3858
25022,ALGUMA RUA,KM - 155,3678
25023,ALGUMA RUA,"707",3858
25024,ALGUMA RUA,KM - 155,3678
25025,ALGUMA RUA,"707",3858
25026,ALGUMA RUA,KM - 155,3678
25027,ALGUMA RUA,"351",3840
25028,ALGUMA RUA,KM - 155,3678
25029,ALGUMA RUA,"87",3790
25030,ALGUMA RUA,KM - 155,3678
25031,ALGUMA RUA,"87",3790
25032,ALGUMA RUA,KM - 155,3678
25033,ALGUMA RUA,"87",3790
25034,ALGUMA RUA,KM - 155,3678
25035,ALGUMA RUA,"87",3790
25036,ALGUMA RUA,KM - 155,3678
25037,ALGUMA RUA,"3810",3626
25038,ALGUMA RUA,KM - 155,3678
25039,ALGUMA RUA,"3810",3626
25040,ALGUMA RUA,KM - 155,3678
25041,ALGUMA RUA,"3810",3626
25042,ALGUMA RUA,KM - 155,3678
25043,ALGUMA RUA,"3810",3626
25044,ALGUMA RUA,KM - 155,3678
25045,ALGUMA RUA,"4079",3626
25046,ALGUMA RUA,KM - 155,3678
25047,ALGUMA RUA,"4079",3626
25048,ALGUMA RUA,KM - 155,3678
25049,ALGUMA RUA,"4079",3626
25050,ALGUMA RUA,KM - 155,3678
25051,ALGUMA RUA,"4079",3626
25052,ALGUMA RUA,KM - 155,3678
25053,ALGUMA RUA,"5716",3626
25054,ALGUMA RUA,KM - 155,3678
25055,ALGUMA RUA,"5716",3626
25056,ALGUMA RUA,KM - 155,3678
25057,ALGUMA RUA,"5716",3626
25058,ALGUMA RUA,KM - 155,3678
25059,ALGUMA RUA,"260",3626
25060,ALGUMA RUA,KM - 155,3678
25061,ALGUMA RUA,"260",3626
25062,ALGUMA RUA,KM - 155,3678
25063,ALGUMA RUA,"260",3626
25064,ALGUMA RUA,KM - 155,3678
25065,ALGUMA RUA,"260",3626
25066,ALGUMA RUA,KM - 155,3678
25067,ALGUMA RUA,"2777",3626
25068,ALGUMA RUA,KM - 155,3678
25069,ALGUMA RUA,"2777",3626
25070,ALGUMA RUA,KM - 155,3678
25071,ALGUMA RUA,"2777",3626
25072,ALGUMA RUA,KM - 155,3678
25073,ALGUMA RUA,"2777",3626
25074,ALGUMA RUA,KM - 155,3678
25075,ALGUMA RUA,"55",3626
25161,ALGUMA RUA,s/n,1531
25076,ALGUMA RUA,KM - 155,3678
25077,ALGUMA RUA,"55",3626
25078,ALGUMA RUA,KM - 155,3678
25079,ALGUMA RUA,"55",3626
25080,ALGUMA RUA,KM - 155,3678
25081,ALGUMA RUA,"55",3626
25082,ALGUMA RUA,KM - 155,3678
25083,ALGUMA RUA,"700",3626
25084,ALGUMA RUA,KM - 155,3678
25085,ALGUMA RUA,"700",3626
25086,ALGUMA RUA,KM - 155,3678
25744,ALGUMA RUA,,4258
25087,ALGUMA RUA,"700",3626
25088,ALGUMA RUA,KM - 155,3678
25089,ALGUMA RUA,"650",3858
25090,ALGUMA RUA,KM - 155,3678
25091,ALGUMA RUA,S/N,5446
25092,ALGUMA RUA,KM - 155,3678
25093,ALGUMA RUA,"4822",5163
25094,ALGUMA RUA,KM - 155,3678
25095,ALGUMA RUA,"1525",5151
25096,ALGUMA RUA,KM - 155,3678
25097,ALGUMA RUA,"2400",5151
25098,ALGUMA RUA,S/N,3874
25099,ALGUMA RUA,"1098",3463
25104,ALGUMA RUA,S/N,3499
25100,ALGUMA RUA,S/N,3737
25101,ALGUMA RUA,"353",3504
25102,ALGUMA RUA,KM - 155,3678
25103,ALGUMA RUA,"232 SN",1581
25105,ALGUMA RUA,"KM 604,3",4496
25106,ALGUMA RUA,S/N,3737
25107,ALGUMA RUA,"453 S/N, ",4793
25108,ALGUMA RUA,S/N,3499
25109,ALGUMA RUA,"100, ",3932
25114,ALGUMA RUA,S/N,3874
25115,ALGUMA RUA,"192",5449
25116,ALGUMA RUA,S/N,3499
25117,ALGUMA RUA,"282 S/N, KM 604,3",4496
25118,ALGUMA RUA,S/N,3499
25119,ALGUMA RUA,"282 S/N, KM 604,3",4496
25120,ALGUMA RUA,,626
25121,ALGUMA RUA,,1226
25122,ALGUMA RUA,,626
25123,ALGUMA RUA,,1642
25124,ALGUMA RUA,s/n,5311
25125,ALGUMA RUA,,2310
25126,ALGUMA RUA,,2997
25127,ALGUMA RUA,,3838
25128,ALGUMA RUA,s/n,5501
25129,ALGUMA RUA,s/n,3095
25130,ALGUMA RUA,,4475
25131,ALGUMA RUA,,4557
25132,ALGUMA RUA,s/n,5236
25133,ALGUMA RUA,s/n,2310
25134,ALGUMA RUA,,5499
25135,ALGUMA RUA,s/n,4193
25136,ALGUMA RUA,s/n,4792
25137,ALGUMA RUA,s/n,4822
25138,ALGUMA RUA,s/n,4792
25139,ALGUMA RUA,s/n,4448
25140,ALGUMA RUA,s/n,4792
25141,ALGUMA RUA,s/n,4448
25142,ALGUMA RUA,s/n,4792
25143,ALGUMA RUA,s/n,4448
25144,ALGUMA RUA,s/n,4792
25145,ALGUMA RUA,"381",4009
25146,ALGUMA RUA,,4792
25147,ALGUMA RUA,"556",4607
25148,ALGUMA RUA,s/n,4792
25149,ALGUMA RUA,s/n,4543
25150,ALGUMA RUA,,3326
25151,ALGUMA RUA,"71",2880
25152,ALGUMA RUA,,3326
25153,ALGUMA RUA,"1391",3415
25154,ALGUMA RUA,KM - 155,3678
25155,ALGUMA RUA,S/N,3460
25156,ALGUMA RUA,KM - 155,3678
25157,ALGUMA RUA,S/N,3460
25158,ALGUMA RUA,,4247
25159,ALGUMA RUA,,4193
25162,ALGUMA RUA,s/n,4792
25163,ALGUMA RUA,"333",4009
25164,ALGUMA RUA,,2090
25165,ALGUMA RUA,"2331",3838
25166,ALGUMA RUA,,3326
25167,ALGUMA RUA,"1800",2477
25168,ALGUMA RUA,s/n,4792
25169,ALGUMA RUA,"740",4476
25170,ALGUMA RUA,,4215
25171,ALGUMA RUA,,4193
25172,ALGUMA RUA,s/n,4792
25173,ALGUMA RUA,"3300",4081
25174,ALGUMA RUA,,5499
25175,ALGUMA RUA,s/n,4193
25176,ALGUMA RUA,,5340
25177,ALGUMA RUA,,237
25178,ALGUMA RUA,,3326
25179,ALGUMA RUA,"1391",3415
25180,ALGUMA RUA,s/n,5385
25181,ALGUMA RUA,s/n,3095
25182,ALGUMA RUA,KM - 155,3678
25183,ALGUMA RUA,"12 SN",5598
25184,ALGUMA RUA,KM - 155,3678
25185,ALGUMA RUA,"4321",2477
25186,ALGUMA RUA,KM - 155,3678
25187,ALGUMA RUA,"913",4960
25188,ALGUMA RUA,KM - 155,3678
25189,ALGUMA RUA,"913",4960
25190,ALGUMA RUA,KM - 155,3678
25191,ALGUMA RUA,"913",4960
25192,ALGUMA RUA,KM - 155,3678
25193,ALGUMA RUA,"913",4960
25194,ALGUMA RUA,KM - 155,3678
25195,ALGUMA RUA,"913",4960
25196,ALGUMA RUA,KM - 155,3678
25197,ALGUMA RUA,"913",4960
25198,ALGUMA RUA,KM - 155,3678
25199,ALGUMA RUA,"913",4960
25200,ALGUMA RUA,KM - 155,3678
25201,ALGUMA RUA,"913",4960
25202,ALGUMA RUA,KM - 155,3678
25203,ALGUMA RUA,"351",3840
25204,ALGUMA RUA,KM - 155,3678
25205,ALGUMA RUA,"351",3840
25206,ALGUMA RUA,KM - 155,3678
25207,ALGUMA RUA,"2698",3858
25208,ALGUMA RUA,KM - 155,3678
25209,ALGUMA RUA,"07",3417
25210,ALGUMA RUA,S/N,3874
25211,ALGUMA RUA,"239",3858
25212,ALGUMA RUA,KM - 410,3430
25213,ALGUMA RUA,"4801",3788
25214,ALGUMA RUA,KM - 155,3678
25215,ALGUMA RUA,"232 SN",1581
25216,ALGUMA RUA,KM - 155,3678
25217,ALGUMA RUA,"60",3858
25218,ALGUMA RUA,KM - 155,3678
25219,ALGUMA RUA,"15",3085
25220,ALGUMA RUA,KM - 155,3678
25221,ALGUMA RUA,"99, PARTE A",3925
25222,ALGUMA RUA,KM - 155,3678
25223,ALGUMA RUA,"2100",3858
25224,ALGUMA RUA,S/N,3874
25225,ALGUMA RUA,"52",3602
25226,ALGUMA RUA,S/N,3499
25227,ALGUMA RUA,"100, CAIXA POST",3932
25228,ALGUMA RUA,S/N,3737
25229,ALGUMA RUA,"225",3789
25230,ALGUMA RUA,KM - 155,3678
25231,ALGUMA RUA,"45",3858
25232,ALGUMA RUA,S/N,3737
25490,ALGUMA RUA,s/n,5404
25233,ALGUMA RUA,"262 SN",2823
25234,ALGUMA RUA,S/N,3737
25235,ALGUMA RUA,"262 SN",2823
25240,ALGUMA RUA,KM - 155,3678
25241,ALGUMA RUA,"282 S/N, KM 604,3",4496
25242,ALGUMA RUA,KM - 155,3678
25243,ALGUMA RUA,"282 S/N, KM 604,3",4496
25244,ALGUMA RUA,KM - 155,3678
25245,ALGUMA RUA,"3701",2886
25246,ALGUMA RUA,S/N,3737
25247,ALGUMA RUA,S/N,3503
25248,ALGUMA RUA,KM - 155,3678
25249,ALGUMA RUA,"32",3508
25250,ALGUMA RUA,KM - 155,3678
25251,ALGUMA RUA,S/N,3440
25252,ALGUMA RUA,S/N,3874
25253,ALGUMA RUA,S/N,3601
25254,ALGUMA RUA,S/N,3737
25255,ALGUMA RUA,"285",3276
25256,ALGUMA RUA,S/N,3737
25257,ALGUMA RUA,"285",3276
25258,ALGUMA RUA,S/N,3737
25745,ALGUMA RUA,,4193
25746,ALGUMA RUA,,2292
25259,ALGUMA RUA,"470",3508
25260,ALGUMA RUA,KM - 155,3678
25261,ALGUMA RUA,"250",3840
25262,ALGUMA RUA,KM - 155,3678
25263,ALGUMA RUA,"250",3840
25264,ALGUMA RUA,KM - 155,3678
25265,ALGUMA RUA,"1005",3932
25266,ALGUMA RUA,KM - 155,3678
25267,ALGUMA RUA,"01",5446
25268,ALGUMA RUA,KM - 155,3678
25269,ALGUMA RUA,"233, LESTE",3709
25270,ALGUMA RUA,S/N,3737
25271,ALGUMA RUA,"20",3062
25272,ALGUMA RUA,S/N,3874
25273,ALGUMA RUA,"134",3463
25274,ALGUMA RUA,S/N,3874
25275,ALGUMA RUA,"134",3463
25276,ALGUMA RUA,S/N,3874
25277,ALGUMA RUA,"134",3463
25278,ALGUMA RUA,S/N,3874
25279,ALGUMA RUA,"134",3463
25280,ALGUMA RUA,S/N,3874
25281,ALGUMA RUA,"134",3463
25284,ALGUMA RUA,KM - 155,3678
25285,ALGUMA RUA,"21",3923
25286,ALGUMA RUA,KM - 155,3678
25287,ALGUMA RUA,"640",3586
25288,ALGUMA RUA,KM - 155,3678
25289,ALGUMA RUA,"640",3586
25290,ALGUMA RUA,KM - 155,3678
25291,ALGUMA RUA,"640",3586
25292,ALGUMA RUA,KM - 155,3678
25293,ALGUMA RUA,"9 DE JULHO 449",3518
25294,ALGUMA RUA,KM - 155,3678
25295,ALGUMA RUA,"1085",3852
25296,ALGUMA RUA,KM - 155,3678
25297,ALGUMA RUA,"355- MAURICIO ANTONIO GOU SN",3348
25312,ALGUMA RUA,KM - 155,3678
25313,ALGUMA RUA,S/N,5446
25318,ALGUMA RUA,S/N,3737
25319,ALGUMA RUA,S/N,2394
25320,ALGUMA RUA,KM - 410,3430
25321,ALGUMA RUA,"4801",3788
25322,ALGUMA RUA,KM - 155,3678
25323,ALGUMA RUA,"15",3085
25324,ALGUMA RUA,KM - 155,3678
25325,ALGUMA RUA,"773",3508
25326,ALGUMA RUA,S/N,3737
25327,ALGUMA RUA,"2100",3858
25328,ALGUMA RUA,KM - 155,3678
25329,ALGUMA RUA,"159/179",3314
25330,ALGUMA RUA,S/N,3737
25331,ALGUMA RUA,"453 S/N, KM 42 5",4793
25332,ALGUMA RUA,S/N,3499
25333,ALGUMA RUA,"100, CAIXA POST",3932
25334,ALGUMA RUA,KM - 155,3678
25335,ALGUMA RUA,"6145",2947
25340,ALGUMA RUA,S/N,3874
25341,ALGUMA RUA,"12 5",3752
25342,ALGUMA RUA,KM - 155,3678
25343,ALGUMA RUA,"221",3440
25344,ALGUMA RUA,S/N,3874
25345,ALGUMA RUA,"1400",3840
25346,ALGUMA RUA,KM - 155,3678
25347,ALGUMA RUA,"3701",2886
25348,ALGUMA RUA,S/N,3737
25349,ALGUMA RUA,S/N,3503
25350,ALGUMA RUA,S/N,3874
25351,ALGUMA RUA,"3864",3391
25354,ALGUMA RUA,S/N,3737
25355,ALGUMA RUA,"285",3276
25358,ALGUMA RUA,KM - 155,3678
25359,ALGUMA RUA,"01",5446
25360,ALGUMA RUA,S/N,3737
25361,ALGUMA RUA,S/N,3728
25362,ALGUMA RUA,S/N,3874
25363,ALGUMA RUA,"134",3463
25364,ALGUMA RUA,S/N,3874
25365,ALGUMA RUA,"134",3463
25366,ALGUMA RUA,S/N,3874
25367,ALGUMA RUA,"134",3463
25368,ALGUMA RUA,S/N,3874
25369,ALGUMA RUA,"134",3463
25370,ALGUMA RUA,S/N,3874
25371,ALGUMA RUA,"134",3463
25372,ALGUMA RUA,S/N,3737
25373,ALGUMA RUA,"259 SN, KM 152",2587
25374,ALGUMA RUA,S/N,3737
25375,ALGUMA RUA,"1301",3382
25376,ALGUMA RUA,S/N,3499
25377,ALGUMA RUA,"282 S/N, KM 604,3",4496
25378,ALGUMA RUA,S/N,3499
25379,ALGUMA RUA,"282 S/N, KM 604,3",4496
25380,ALGUMA RUA,S/N,3874
25381,ALGUMA RUA,"134",3463
25382,ALGUMA RUA,S/N,3874
25383,ALGUMA RUA,"134",3463
25384,ALGUMA RUA,S/N,3874
25385,ALGUMA RUA,"134",3463
25386,ALGUMA RUA,S/N,3874
25387,ALGUMA RUA,"134",3463
25388,ALGUMA RUA,S/N,3874
25389,ALGUMA RUA,"134",3463
25390,ALGUMA RUA,S/N,3874
25391,ALGUMA RUA,"134",3463
25392,ALGUMA RUA,KM - 155,3678
25393,ALGUMA RUA,"134",3463
25394,ALGUMA RUA,S/N,3874
25395,ALGUMA RUA,"134",3463
25396,ALGUMA RUA,S/N,3874
25397,ALGUMA RUA,"134",3463
25398,ALGUMA RUA,KM - 155,3678
25399,ALGUMA RUA,"1098",3463
25400,ALGUMA RUA,S/N,3874
25491,ALGUMA RUA,s/n,3095
25401,ALGUMA RUA,"239",3858
25402,ALGUMA RUA,KM - 155,3678
25403,ALGUMA RUA,"45",3858
25404,ALGUMA RUA,S/N,3499
25405,ALGUMA RUA,"282 S/N, KM 604,3",4496
25406,ALGUMA RUA,KM - 155,3678
25407,ALGUMA RUA,"32",3508
25408,ALGUMA RUA,KM - 155,3678
25409,ALGUMA RUA,"250",3840
25410,ALGUMA RUA,KM - 155,3678
25411,ALGUMA RUA,"1480",3473
25412,ALGUMA RUA,KM - 155,3678
25413,ALGUMA RUA,"1480",3473
25414,ALGUMA RUA,KM - 155,3678
25415,ALGUMA RUA,"573",3660
25416,ALGUMA RUA,KM - 155,3678
25417,ALGUMA RUA,"573",3660
25418,ALGUMA RUA,KM - 155,3678
25419,ALGUMA RUA,"382",3661
25420,ALGUMA RUA,KM - 155,3678
25634,ALGUMA RUA,S/N,3874
25421,ALGUMA RUA,"382",3661
25422,ALGUMA RUA,KM - 155,3678
25423,ALGUMA RUA,"382",3661
25424,ALGUMA RUA,KM - 155,3678
25425,ALGUMA RUA,"325",3495
25426,ALGUMA RUA,KM - 155,3678
25427,ALGUMA RUA,"325",3495
25428,ALGUMA RUA,KM - 155,3678
25429,ALGUMA RUA,"6190",3852
25430,ALGUMA RUA,KM - 155,3678
25431,ALGUMA RUA,"6190",3852
25432,ALGUMA RUA,s/n,4098
25437,ALGUMA RUA,,963
25438,ALGUMA RUA,,5288
25439,ALGUMA RUA,,5324
25440,ALGUMA RUA,s/n,5335
25441,ALGUMA RUA,,237
25442,ALGUMA RUA,,680
25443,ALGUMA RUA,,626
25444,ALGUMA RUA,,2292
25445,ALGUMA RUA,,3838
25446,ALGUMA RUA,s/n,3824
25447,ALGUMA RUA,s/n,3678
25448,ALGUMA RUA,,680
25449,ALGUMA RUA,,626
25450,ALGUMA RUA,s/n,4331
25451,ALGUMA RUA,s/n,4193
25452,ALGUMA RUA,"23400",3095
25453,ALGUMA RUA,s/n,3678
25454,ALGUMA RUA,,502
25455,ALGUMA RUA,,626
25456,ALGUMA RUA,s/n,5253
25457,ALGUMA RUA,s/n,5324
25458,ALGUMA RUA,s/n,5336
25459,ALGUMA RUA,s/n,5324
25460,ALGUMA RUA,"23400",3095
25461,ALGUMA RUA,s/n,3737
25462,ALGUMA RUA,,2606
25463,ALGUMA RUA,,2947
25464,ALGUMA RUA,,259
25465,ALGUMA RUA,,237
25466,ALGUMA RUA,,5288
25467,ALGUMA RUA,,5324
25468,ALGUMA RUA,,635
25469,ALGUMA RUA,,626
25470,ALGUMA RUA,,5310
25471,ALGUMA RUA,,4451
25472,ALGUMA RUA,,635
25473,ALGUMA RUA,,626
25474,ALGUMA RUA,s/n,4815
25475,ALGUMA RUA,s/n,4978
25476,ALGUMA RUA,s/n,4688
25477,ALGUMA RUA,s/n,4978
25478,ALGUMA RUA,,2879
25479,ALGUMA RUA,,2947
25480,ALGUMA RUA,,2351
25481,ALGUMA RUA,,2947
25482,ALGUMA RUA,KM - 155,3678
25483,ALGUMA RUA,"250",3840
25484,ALGUMA RUA,KM - 155,3678
25485,ALGUMA RUA,"250",3840
25486,ALGUMA RUA,,2292
25487,ALGUMA RUA,,3838
25488,ALGUMA RUA,s/n,5499
25489,ALGUMA RUA,s/n,3095
25492,ALGUMA RUA,,3326
25493,ALGUMA RUA,"650",3858
25494,ALGUMA RUA,S/N,3874
25495,ALGUMA RUA,"239",3858
25496,ALGUMA RUA,,5310
25497,ALGUMA RUA,,4451
25498,ALGUMA RUA,,5287
25499,ALGUMA RUA,,237
25500,ALGUMA RUA,,5350
25501,ALGUMA RUA,,5324
25502,ALGUMA RUA,,680
25503,ALGUMA RUA,,626
25504,ALGUMA RUA,,4425
25505,ALGUMA RUA,,4475
25506,ALGUMA RUA,,5336
25507,ALGUMA RUA,,5324
25508,ALGUMA RUA,,635
25509,ALGUMA RUA,,626
25510,ALGUMA RUA,,343
25511,ALGUMA RUA,,2191
25512,ALGUMA RUA,s/n,292
25513,ALGUMA RUA,s/n,197
25514,ALGUMA RUA,,3326
25515,ALGUMA RUA,"275",3404
25516,ALGUMA RUA,,5310
25517,ALGUMA RUA,,4451
25518,ALGUMA RUA,s/n,5460
25519,ALGUMA RUA,s/n,3095
25520,ALGUMA RUA,,4273
25521,ALGUMA RUA,,4193
25522,ALGUMA RUA,s/n,4688
25523,ALGUMA RUA,s/n,4978
25524,ALGUMA RUA,s/n,4815
25525,ALGUMA RUA,s/n,4978
25526,ALGUMA RUA,,4009
25527,ALGUMA RUA,,4978
25528,ALGUMA RUA,,502
25534,ALGUMA RUA,KM - 155,3678
25535,ALGUMA RUA,"351",3840
25536,ALGUMA RUA,,4075
25537,ALGUMA RUA,,4193
25538,ALGUMA RUA,,4075
25539,ALGUMA RUA,,4193
25540,ALGUMA RUA,,4123
25541,ALGUMA RUA,,4193
25542,ALGUMA RUA,,4197
25543,ALGUMA RUA,,4193
25544,ALGUMA RUA,s/n,5594
25545,ALGUMA RUA,s/n,2310
25546,ALGUMA RUA,s/n,3326
25547,ALGUMA RUA,"3100",3326
25548,ALGUMA RUA,s/n,5236
25549,ALGUMA RUA,,2310
25550,ALGUMA RUA,s/n,2597
25551,ALGUMA RUA,s/n,2871
25552,ALGUMA RUA,KM - 155,3678
25553,ALGUMA RUA,"1599",3673
25554,ALGUMA RUA,KM - 155,3678
25747,ALGUMA RUA,,3838
25748,ALGUMA RUA,,4334
25555,ALGUMA RUA,"9 SN",5598
25558,ALGUMA RUA,KM - 155,3678
25559,ALGUMA RUA,S/N,3824
25560,ALGUMA RUA,KM - 155,3678
25561,ALGUMA RUA,S/N,3824
25564,ALGUMA RUA,KM - 155,3678
25565,ALGUMA RUA,"515",3333
25566,ALGUMA RUA,KM - 155,3678
25567,ALGUMA RUA,"515",3333
25568,ALGUMA RUA,KM - 155,3678
25569,ALGUMA RUA,"2601",3783
25570,ALGUMA RUA,KM - 155,3678
25571,ALGUMA RUA,"765",5367
25572,ALGUMA RUA,KM - 155,3678
25573,ALGUMA RUA,"765",5367
25574,ALGUMA RUA,KM - 155,3678
25575,ALGUMA RUA,"765",5367
25576,ALGUMA RUA,KM - 155,3678
25577,ALGUMA RUA,"765",5367
25578,ALGUMA RUA,KM - 155,3678
25579,ALGUMA RUA,S/N,472
25580,ALGUMA RUA,KM - 155,3678
25581,ALGUMA RUA,S/N,472
25582,ALGUMA RUA,KM - 155,3678
25583,ALGUMA RUA,"233, LESTE",3709
36205,ALGUMA RUA,s/n,5236
25584,ALGUMA RUA,S/N,3874
25585,ALGUMA RUA,"20",4435
25588,ALGUMA RUA,KM - 155,3678
25589,ALGUMA RUA,"15",3085
25590,ALGUMA RUA,S/N,3737
25591,ALGUMA RUA,"15",3085
25594,ALGUMA RUA,KM - 155,3678
25595,ALGUMA RUA,"52",3602
25596,ALGUMA RUA,S/N,3874
25597,ALGUMA RUA,"52",3602
25598,ALGUMA RUA,S/N,3874
25599,ALGUMA RUA,"773",3508
25608,ALGUMA RUA,KM - 155,3678
25609,ALGUMA RUA,"2891",3858
25610,ALGUMA RUA,S/N,3737
25611,ALGUMA RUA,S/N,3503
25612,ALGUMA RUA,S/N,3499
25613,ALGUMA RUA,"351",2477
25616,ALGUMA RUA,KM - 155,3678
25617,ALGUMA RUA,"3701",2886
25620,ALGUMA RUA,S/N,3874
25621,ALGUMA RUA,S/N,3358
25622,ALGUMA RUA,S/N,3737
25623,ALGUMA RUA,"285",3276
25626,ALGUMA RUA,S/N,3737
25627,ALGUMA RUA,"580",1023
25628,ALGUMA RUA,KM - 155,3678
25629,ALGUMA RUA,"01",5446
25630,ALGUMA RUA,S/N,3874
25631,ALGUMA RUA,"134",3463
25632,ALGUMA RUA,S/N,3874
25633,ALGUMA RUA,"134",3463
25635,ALGUMA RUA,"134",3463
25636,ALGUMA RUA,S/N,3737
25637,ALGUMA RUA,"1301",3382
25638,ALGUMA RUA,KM - 155,3678
25639,ALGUMA RUA,"153 S/N, KM 13",5370
25640,ALGUMA RUA,KM - 155,3678
25641,ALGUMA RUA,"1173",3840
25644,ALGUMA RUA,S/N,3499
25645,ALGUMA RUA,"1301",3382
25646,ALGUMA RUA,s/n,5542
25647,ALGUMA RUA,s/n,2310
25648,ALGUMA RUA,KM - 155,3678
25649,ALGUMA RUA,"320",3360
25650,ALGUMA RUA,KM - 155,3678
25749,ALGUMA RUA,,4193
25750,ALGUMA RUA,,4285
25651,ALGUMA RUA,"351",3840
25652,ALGUMA RUA,S/N,3874
25653,ALGUMA RUA,"239",3858
25654,ALGUMA RUA,S/N,3737
25655,ALGUMA RUA,"773",3508
25656,ALGUMA RUA,KM - 155,3678
25657,ALGUMA RUA,"45",3858
25658,ALGUMA RUA,S/N,3499
25659,ALGUMA RUA,"282 S/N, KM 604,3",4496
25660,ALGUMA RUA,S/N,3499
25661,ALGUMA RUA,"282 S/N, KM 604,3",4496
25662,ALGUMA RUA,S/N,3499
25663,ALGUMA RUA,"282 S/N, KM 604,3",4496
25664,ALGUMA RUA,S/N,3874
25665,ALGUMA RUA,"1098",3463
25666,ALGUMA RUA,KM - 155,3678
25667,ALGUMA RUA,"32",3508
25668,ALGUMA RUA,S/N,3737
25669,ALGUMA RUA,"470",3508
25670,ALGUMA RUA,S/N,3874
25671,ALGUMA RUA,"239",3858
25672,ALGUMA RUA,S/N,3874
25673,ALGUMA RUA,"239",3858
25674,ALGUMA RUA,s/n,5462
25675,ALGUMA RUA,s/n,2310
25676,ALGUMA RUA,,5338
25677,ALGUMA RUA,,4451
25678,ALGUMA RUA,s/n,5531
25679,ALGUMA RUA,s/n,2310
25680,ALGUMA RUA,s/n,5531
25681,ALGUMA RUA,s/n,2310
25682,ALGUMA RUA,s/n,443
25683,ALGUMA RUA,s/n,443
25684,ALGUMA RUA,,4425
25685,ALGUMA RUA,,4475
25686,ALGUMA RUA,,3570
25687,ALGUMA RUA,,3848
25688,ALGUMA RUA,,5276
25689,ALGUMA RUA,,237
25690,ALGUMA RUA,s/n,5310
25691,ALGUMA RUA,s/n,5324
25692,ALGUMA RUA,s/n,5310
25693,ALGUMA RUA,s/n,5324
25694,ALGUMA RUA,,626
25695,ALGUMA RUA,,313
25696,ALGUMA RUA,,626
25697,ALGUMA RUA,,1265
25698,ALGUMA RUA,s/n,5311
25699,ALGUMA RUA,,2310
25700,ALGUMA RUA,,5431
25701,ALGUMA RUA,,3095
25702,ALGUMA RUA,,5273
25703,ALGUMA RUA,,5324
25704,ALGUMA RUA,,5431
25705,ALGUMA RUA,,5574
25706,ALGUMA RUA,,626
25707,ALGUMA RUA,,975
25708,ALGUMA RUA,,626
25709,ALGUMA RUA,,502
25710,ALGUMA RUA,s/n,3994
25711,ALGUMA RUA,s/n,4978
25712,ALGUMA RUA,s/n,3959
25713,ALGUMA RUA,s/n,4193
25714,ALGUMA RUA,s/n,4688
25715,ALGUMA RUA,s/n,4978
25716,ALGUMA RUA,s/n,4815
25717,ALGUMA RUA,s/n,4978
25718,ALGUMA RUA,s/n,4285
25719,ALGUMA RUA,s/n,4978
25720,ALGUMA RUA,,2997
25721,ALGUMA RUA,,3838
25722,ALGUMA RUA,s/n,4815
25723,ALGUMA RUA,s/n,4978
25724,ALGUMA RUA,KM - 155,3678
25725,ALGUMA RUA,S/N,3824
25726,ALGUMA RUA,KM - 155,3678
25727,ALGUMA RUA,"351",3840
25728,ALGUMA RUA,KM - 155,3678
25729,ALGUMA RUA,"2601",3783
25730,ALGUMA RUA,KM - 155,3678
34847,ALGUMA RUA,,1070
25731,ALGUMA RUA,"15",3085
25732,ALGUMA RUA,KM - 155,3678
25733,ALGUMA RUA,"52",3602
25734,ALGUMA RUA,KM - 155,3678
25735,ALGUMA RUA,"3701",2886
25736,ALGUMA RUA,S/N,3737
25737,ALGUMA RUA,"470",3508
25738,ALGUMA RUA,S/N,3737
25739,ALGUMA RUA,"1301",3382
25740,ALGUMA RUA,S/N,3874
25741,ALGUMA RUA,"239",3858
25742,ALGUMA RUA,S/N,3499
25743,ALGUMA RUA,"1301",3382
25751,ALGUMA RUA,,4193
25752,ALGUMA RUA,KM - 155,3678
25753,ALGUMA RUA,S/N,3824
25754,ALGUMA RUA,KM - 155,3678
25755,ALGUMA RUA,"351",3840
25756,ALGUMA RUA,KM - 155,3678
25757,ALGUMA RUA,"2601",3783
25758,ALGUMA RUA,KM - 155,3678
25759,ALGUMA RUA,"15",3085
25760,ALGUMA RUA,KM - 155,3678
25761,ALGUMA RUA,"52",3602
25762,ALGUMA RUA,KM - 155,3678
25763,ALGUMA RUA,"3701",2886
25764,ALGUMA RUA,S/N,3737
25765,ALGUMA RUA,"470",3508
36206,ALGUMA RUA,s/n,3095
25766,ALGUMA RUA,S/N,3737
25767,ALGUMA RUA,"1301",3382
25768,ALGUMA RUA,S/N,3874
25769,ALGUMA RUA,"239",3858
25770,ALGUMA RUA,S/N,3499
25771,ALGUMA RUA,"1301",3382
25772,ALGUMA RUA,,5336
25773,ALGUMA RUA,,5324
25774,ALGUMA RUA,,5290
25775,ALGUMA RUA,,5324
25776,ALGUMA RUA,,3326
25777,ALGUMA RUA,"740",3096
25778,ALGUMA RUA,,5336
25779,ALGUMA RUA,,5324
25780,ALGUMA RUA,,2288
